drug_id,alias,alias_type,source,source_ref,normalized_key
,KRAS isoform-selective inhibitor ALTA3263,nci_alias,NCI_DD_INV,,krasisoformselectiveinhibitoralta3263
,KRAS mutant inhibitor BBO-11818,investigational_name,NCI_DD_INV,,krasmutantinhibitorbbo11818
,BBO 11818,nci_alias,NCI_DD_INV,,bbo11818
,BBO-11818,nci_alias,NCI_DD_INV,,bbo11818
,BBO11818,nci_alias,NCI_DD_INV,,bbo11818
,KRAS inhibitor BBO-11818,nci_alias,NCI_DD_INV,,krasinhibitorbbo11818
,pan-KRAS inhibitor BBO-11818,nci_alias,NCI_DD_INV,,pankrasinhibitorbbo11818
,KRAS mutant inhibitor KQB365,investigational_name,NCI_DD_INV,,krasmutantinhibitorkqb365
,KQB 365,nci_alias,NCI_DD_INV,,kqb365
,KQB-365,nci_alias,NCI_DD_INV,,kqb365
,KQB365,nci_alias,NCI_DD_INV,,kqb365
,KRAS inhibitor KQB365,nci_alias,NCI_DD_INV,,krasinhibitorkqb365
,KRAS mutant inhibitor QTX3034,investigational_name,NCI_DD_INV,,krasmutantinhibitorqtx3034
,multi-KRAS inhibitor QTX3034,nci_alias,NCI_DD_INV,,multikrasinhibitorqtx3034
,QTX 3034,nci_alias,NCI_DD_INV,,qtx3034
,QTX-3034,nci_alias,NCI_DD_INV,,qtx3034
,QTX3034,nci_alias,NCI_DD_INV,,qtx3034
,KRAS mutant inhibitor QTX3544,investigational_name,NCI_DD_INV,,krasmutantinhibitorqtx3544
,KRAS G12V inhibitor QTX3544,nci_alias,NCI_DD_INV,,krasg12vinhibitorqtx3544
,KRAS G12V-preferring multi-KRAS inhibitor QTX3544,nci_alias,NCI_DD_INV,,krasg12vpreferringmultikrasinhibitorqtx3544
,KRAS inhibitor QTX3544,nci_alias,NCI_DD_INV,,krasinhibitorqtx3544
,QTX 3544,nci_alias,NCI_DD_INV,,qtx3544
,QTX-3544,nci_alias,NCI_DD_INV,,qtx3544
,QTX3544,nci_alias,NCI_DD_INV,,qtx3544
,KRAS-G12D inhibitor MRTX1133,investigational_name,NCI_DD_INV,,krasg12dinhibitormrtx1133
,MRTX1133,nci_alias,NCI_DD_INV,,mrtx1133
,MRTX 1133,nci_alias,NCI_DD_INV,,mrtx1133
,MRTX-1133,nci_alias,NCI_DD_INV,,mrtx1133
,2621928-55-8,nci_alias,NCI_DD_INV,,2621928558
,KSP inhibitor ARRY-520,investigational_name,NCI_DD_INV,,kspinhibitorarry520
,ARRY-520,nci_alias,NCI_DD_INV,,arry520
,KW-2149,investigational_name,NCI_DD_INV,,kw2149
,KW 2149,nci_alias,NCI_DD_INV,,kw2149
,7-N-(2-((2-(gamma-L-Glutamylamino)ethyl)dithio)ethyl)mitomycin C,nci_alias,NCI_DD_INV,,7n22gammalglutamylaminoethyldithioethylmitomycinc
,KT6149,nci_alias,NCI_DD_INV,,kt6149
,118359-59-4,nci_alias,NCI_DD_INV,,118359594
,Lactobacillus fermentum strain HEM 1036,investigational_name,NCI_DD_INV,,lactobacillusfermentumstrainhem1036
,HEM 1036,nci_alias,NCI_DD_INV,,hem1036
,HEM1036,nci_alias,NCI_DD_INV,,hem1036
,HEM-1036,nci_alias,NCI_DD_INV,,hem1036
,L. fermentum strain HEM 1036,nci_alias,NCI_DD_INV,,lfermentumstrainhem1036
,KCTC13978BP,nci_alias,NCI_DD_INV,,kctc13978bp
,lenalidomide analog KPG-121,investigational_name,NCI_DD_INV,,lenalidomideanalogkpg121
,KPG 121,nci_alias,NCI_DD_INV,,kpg121
,KPG-121,nci_alias,NCI_DD_INV,,kpg121
,KPG121,nci_alias,NCI_DD_INV,,kpg121
,lestaurtinib,investigational_name,NCI_DD_INV,,lestaurtinib
,CEP-701,nci_alias,NCI_DD_INV,,cep701
,KT-5555,nci_alias,NCI_DD_INV,,kt5555
,CEP 701,nci_alias,NCI_DD_INV,,cep701
,CEP701,nci_alias,NCI_DD_INV,,cep701
,SPM-924,nci_alias,NCI_DD_INV,,spm924
,"9,12-epoxy-1H-diindolo(1,2,3-fg:3',2',1'-kl)pyrrolo(3,4-i)(1,6)benzodiazocin-1-one, 2,3,9,10,11,12-hexahydro-10-hydroxy-10-(hydroxymethyl)-9-methyl-, (9S,10S,12R)-",nci_alias,NCI_DD_INV,,912epoxy1hdiindolo123fg321klpyrrolo34i16benzodiazocin1one239101112hexahydro10hydroxy10hydroxymethyl9methyl9s10s12r
,levamisole hydrochloride,investigational_name,NCI_DD_INV,,levamisolehydrochloride
,RP-20605,nci_alias,NCI_DD_INV,,rp20605
,R 12564,nci_alias,NCI_DD_INV,,r12564
,ICI-59623,nci_alias,NCI_DD_INV,,ici59623
,Decaris,nci_alias,NCI_DD_INV,,decaris
,Ergamisol,nci_alias,NCI_DD_INV,,ergamisol
,Ergamisole,nci_alias,NCI_DD_INV,,ergamisole
,Ketrax,nci_alias,NCI_DD_INV,,ketrax
,Ascaridil,nci_alias,NCI_DD_INV,,ascaridil
,cloridrato de levamizol,nci_alias,NCI_DD_INV,,cloridratodelevamizol
,LEV,nci_alias,NCI_DD_INV,,lev
,"(-)-( S)-2,3,5, 6-tetrahydro-6-phenylimidazo [2,1-b] thiazole monohydrochloride",nci_alias,NCI_DD_INV,,s2356tetrahydro6phenylimidazo21bthiazolemonohydrochloride
,Solaskil,nci_alias,NCI_DD_INV,,solaskil
,l-tetramisole hydrochloride,nci_alias,NCI_DD_INV,,ltetramisolehydrochloride
,levoketoconazole,investigational_name,NCI_DD_INV,,levoketoconazole
,"ketoconazole, (2S,4R)-",nci_alias,NCI_DD_INV,,ketoconazole2s4r
,"(-)-(2S,4R)-ketoconazole",nci_alias,NCI_DD_INV,,2s4rketoconazole
,"2S,4R ketoconazole",nci_alias,NCI_DD_INV,,2s4rketoconazole
,"2S,4R-ketoconazole",nci_alias,NCI_DD_INV,,2s4rketoconazole
,COR-003,nci_alias,NCI_DD_INV,,cor003
,COR003,nci_alias,NCI_DD_INV,,cor003
,"ethanone, 1-(4-(4-(((2S,4R)-2-(2,4-dichlorophenyl)-2-(1H-imidazol-1-ylmethyl)-1,3-dioxolan-4-yl)methoxy)phenyl)-1-piperazinyl)-",nci_alias,NCI_DD_INV,,ethanone1442s4r224dichlorophenyl21himidazol1ylmethyl13dioxolan4ylmethoxyphenyl1piperazinyl
,Recorlev,nci_alias,NCI_DD_INV,,recorlev
,NormoCort,nci_alias,NCI_DD_INV,,normocort
,142128-57-2,nci_alias,NCI_DD_INV,,142128572
,linzagolix,investigational_name,NCI_DD_INV,,linzagolix
,"thieno(3,4-d)pyrimidine-5-carboxylic acid, 3-(5-((2,3-difluoro-6-methoxyphenyl)methoxy)-2-fluoro-4-methoxyphenyl)-1,2,3,4-tetrahydro-2,4-dioxo-",nci_alias,NCI_DD_INV,,thieno34dpyrimidine5carboxylicacid3523difluoro6methoxyphenylmethoxy2fluoro4methoxyphenyl1234tetrahydro24dioxo
,OBE2109,nci_alias,NCI_DD_INV,,obe2109
,OBE-2109,nci_alias,NCI_DD_INV,,obe2109
,OBE 2109,nci_alias,NCI_DD_INV,,obe2109
,KLH-2109,nci_alias,NCI_DD_INV,,klh2109
,KLH2109,nci_alias,NCI_DD_INV,,klh2109
,KLH 2109,nci_alias,NCI_DD_INV,,klh2109
,935283-04-8,nci_alias,NCI_DD_INV,,935283048
,MDM2 degrader KT-253,investigational_name,NCI_DD_INV,,mdm2degraderkt253
,KT-253,nci_alias,NCI_DD_INV,,kt253
,KT253,nci_alias,NCI_DD_INV,,kt253
,KT 253,nci_alias,NCI_DD_INV,,kt253
,MDM2 inhibitor KRT-232,investigational_name,NCI_DD_INV,,mdm2inhibitorkrt232
,KRT232,nci_alias,NCI_DD_INV,,krt232
,KRT-232,nci_alias,NCI_DD_INV,,krt232
,AMG-232,nci_alias,NCI_DD_INV,,amg232
,"(3R,5R,6S)-5-(3-chlorophenyl)-6-(4-chlorophenyl)-3-methyl-1-((1S)-2-methyl-1-(((1-methylethyl)sulfonyl)methyl)propyl)-2-oxo-3-piperidineacetic acid",nci_alias,NCI_DD_INV,,3r5r6s53chlorophenyl64chlorophenyl3methyl11s2methyl11methylethylsulfonylmethylpropyl2oxo3piperidineaceticacid
,AMG 232,nci_alias,NCI_DD_INV,,amg232
,KRT 232,nci_alias,NCI_DD_INV,,krt232
,1352066-68-2,nci_alias,NCI_DD_INV,,1352066682
,micellar nanoparticle-encapsulated epirubicin,investigational_name,NCI_DD_INV,,micellarnanoparticleencapsulatedepirubicin
,epirubicin-conjugated polymer micelles,nci_alias,NCI_DD_INV,,epirubicinconjugatedpolymermicelles
,NC-6300,nci_alias,NCI_DD_INV,,nc6300
,K-912,nci_alias,NCI_DD_INV,,k912
,epirubicin-incorporating micelle,nci_alias,NCI_DD_INV,,epirubicinincorporatingmicelle
,nanoparticle epirubicin,nci_alias,NCI_DD_INV,,nanoparticleepirubicin
,mifepristone,investigational_name,NCI_DD_INV,,mifepristone
,RU-38486,nci_alias,NCI_DD_INV,,ru38486
,Mifeprex,nci_alias,NCI_DD_INV,,mifeprex
,Mifegyne,nci_alias,NCI_DD_INV,,mifegyne
,"11-((4-dimethylamino) phenyl)-17-hydroxy-17-(1-propynyl) estra-4,9- dien-3-one",nci_alias,NCI_DD_INV,,114dimethylaminophenyl17hydroxy171propynylestra49dien3one
,"11 beta-[4-(N,N-dimethylamino)phenyl]-17alpha-(propyl-1-ynyl)-delta-4,9-estradiene-17 beta-ol-3-one",nci_alias,NCI_DD_INV,,11beta4nndimethylaminophenyl17alphapropyl1ynyldelta49estradiene17betaol3one
,"(aa beta, 17 beta)-11-[4-(dimethylamino)-phenyl]-17-hydroxy-17-(1-propynyl)estra-4,9-dien-3-one",nci_alias,NCI_DD_INV,,aabeta17beta114dimethylaminophenyl17hydroxy171propynylestra49dien3one
,RU 486,nci_alias,NCI_DD_INV,,ru486
,RU-486,nci_alias,NCI_DD_INV,,ru486
,RU486,nci_alias,NCI_DD_INV,,ru486
,652104,nci_alias,NCI_DD_INV,,652104
,84371-65-3,nci_alias,NCI_DD_INV,,84371653
,Korlym,nci_alias,NCI_DD_INV,,korlym
,mitotane,investigational_name,NCI_DD_INV,,mitotane
,DDD,nci_alias,NCI_DD_INV,,ddd
,Lysodren,nci_alias,NCI_DD_INV,,lysodren
,"o,p'-DDD",nci_alias,NCI_DD_INV,,opddd
,"1,1-dichloro-2-(o-chlorophenyl)-2-(p-chlorophenyl)ethane",nci_alias,NCI_DD_INV,,11dichloro2ochlorophenyl2pchlorophenylethane
,"1-chloro-2-[2,2-dichloro-1-(4-chlorophenyl)ethyl]benzene",nci_alias,NCI_DD_INV,,1chloro222dichloro14chlorophenylethylbenzene
,"2,2-bis(2-chlorophenyl-4-chlorophenyl)-1,1-dichloroethane",nci_alias,NCI_DD_INV,,22bis2chlorophenyl4chlorophenyl11dichloroethane
,"2,4'-dichlorodiphenyldichloroethane",nci_alias,NCI_DD_INV,,24dichlorodiphenyldichloroethane
,"2-(2-chlorophenyl)-2-(4-chlorophenyl)-1,1-dichloroethane",nci_alias,NCI_DD_INV,,22chlorophenyl24chlorophenyl11dichloroethane
,CB-313,nci_alias,NCI_DD_INV,,cb313
,Chloditan,nci_alias,NCI_DD_INV,,chloditan
,Chlodithane,nci_alias,NCI_DD_INV,,chlodithane
,Khloditan,nci_alias,NCI_DD_INV,,khloditan
,Lisodren,nci_alias,NCI_DD_INV,,lisodren
,Mytotan,nci_alias,NCI_DD_INV,,mytotan
,"Ortho,para-DDD",nci_alias,NCI_DD_INV,,orthoparaddd
,WR-13045,nci_alias,NCI_DD_INV,,wr13045
,"o,p' - DDD",nci_alias,NCI_DD_INV,,opddd
,38721,nci_alias,NCI_DD_INV,,38721
,53-19-0,nci_alias,NCI_DD_INV,,53190
,alanosine,investigational_name,NCI_DD_INV,,alanosine
,L-alanosine,nci_alias,NCI_DD_INV,,lalanosine
,SDX-102,nci_alias,NCI_DD_INV,,sdx102
,3-(hydroxynitrosoamino)-L-alanine,nci_alias,NCI_DD_INV,,3hydroxynitrosoaminolalanine
,L-2-amino-3-(hydroxynitrosoamino)propionic acid,nci_alias,NCI_DD_INV,,l2amino3hydroxynitrosoaminopropionicacid
,L-2-amino-3-[(N-nitroso)hydroxylamino]propionic acid,nci_alias,NCI_DD_INV,,l2amino3nnitrosohydroxylaminopropionicacid
,L-alanosine sodium,nci_alias,NCI_DD_INV,,lalanosinesodium
,14247,nci_alias,NCI_DD_INV,,14247
,153353,nci_alias,NCI_DD_INV,,153353
,529469,nci_alias,NCI_DD_INV,,529469
,5854-93-3,nci_alias,NCI_DD_INV,,5854933
,alitretinoin,investigational_name,NCI_DD_INV,,alitretinoin
,9-cis-retinoic acid,nci_alias,NCI_DD_INV,,9cisretinoicacid
,9-cis-RA,nci_alias,NCI_DD_INV,,9cisra
,"3,7-dimethyl-9-(2,6,6-trimethyl-1-cyclohexen-1-yl)2-trans-4-trans-6-cis-8-trans-nonatetraenoic acid",nci_alias,NCI_DD_INV,,37dimethyl9266trimethyl1cyclohexen1yl2trans4trans6cis8transnonatetraenoicacid
,9-cis retinoic acid,nci_alias,NCI_DD_INV,,9cisretinoicacid
,Panretin,nci_alias,NCI_DD_INV,,panretin
,Panretyn,nci_alias,NCI_DD_INV,,panretyn
,Panrexin,nci_alias,NCI_DD_INV,,panrexin
,5300-03-8,nci_alias,NCI_DD_INV,,5300038
,9-cRA,nci_alias,NCI_DD_INV,,9cra
,ALRT1057,nci_alias,NCI_DD_INV,,alrt1057
,LGD1057,nci_alias,NCI_DD_INV,,lgd1057
,retinoicacid-9-cis,nci_alias,NCI_DD_INV,,retinoicacid9cis
,ALRT 1057,nci_alias,NCI_DD_INV,,alrt1057
,ALRT-1057,nci_alias,NCI_DD_INV,,alrt1057
,LGD 1057,nci_alias,NCI_DD_INV,,lgd1057
,LGD-1057,nci_alias,NCI_DD_INV,,lgd1057
,allogeneic anti-CD20 CAR T cells LUCAR-20S,investigational_name,NCI_DD_INV,,allogeneicanticd20cartcellslucar20s
,LUCAR-20S,nci_alias,NCI_DD_INV,,lucar20s
,LUCAR-20S CAR-T cells,nci_alias,NCI_DD_INV,,lucar20scartcells
,LUCAR 20S,nci_alias,NCI_DD_INV,,lucar20s
,LUCAR20S,nci_alias,NCI_DD_INV,,lucar20s
,allogeneic anti-CD20 CAR T cells LUCAR-20SP,investigational_name,NCI_DD_INV,,allogeneicanticd20cartcellslucar20sp
,allogeneic anti-CD20 CAR-T cells LUCAR-20SP,nci_alias,NCI_DD_INV,,allogeneicanticd20cartcellslucar20sp
,LUCAR 20SP,nci_alias,NCI_DD_INV,,lucar20sp
,LUCAR-20SP,nci_alias,NCI_DD_INV,,lucar20sp
,LUCAR20SP,nci_alias,NCI_DD_INV,,lucar20sp
,amsulostat,investigational_name,NCI_DD_INV,,amsulostat
,PXS-5505,nci_alias,NCI_DD_INV,,pxs5505
,PXS5505,nci_alias,NCI_DD_INV,,pxs5505
,PXS 5505,nci_alias,NCI_DD_INV,,pxs5505
,LOX inhibitor PXS-5505,nci_alias,NCI_DD_INV,,loxinhibitorpxs5505
,2409963-83-1,nci_alias,NCI_DD_INV,,2409963831
,LOX-IN-3,nci_alias,NCI_DD_INV,,loxin3
,pan-LOX inhibitor PXS-5505,nci_alias,NCI_DD_INV,,panloxinhibitorpxs5505
,anti-B7-H4/MMAE ADC LNCB74,investigational_name,NCI_DD_INV,,antib7h4mmaeadclncb74
,ADC LNCB74,nci_alias,NCI_DD_INV,,adclncb74
,anti-B7-H4 ADC LNCB74,nci_alias,NCI_DD_INV,,antib7h4adclncb74
,anti-B7-H4/MMAE antibody-drug conjugate LNCB74,nci_alias,NCI_DD_INV,,antib7h4mmaeantibodydrugconjugatelncb74
,antibody-drug conjugate LNCB74,nci_alias,NCI_DD_INV,,antibodydrugconjugatelncb74
,LNCB 74,nci_alias,NCI_DD_INV,,lncb74
,LNCB-74,nci_alias,NCI_DD_INV,,lncb74
,LNCB74,nci_alias,NCI_DD_INV,,lncb74
,anti-CD226 agonist antibody LY3435151,investigational_name,NCI_DD_INV,,anticd226agonistantibodyly3435151
,anti-CD226 agonistic antibody LY3435151,nci_alias,NCI_DD_INV,,anticd226agonisticantibodyly3435151
,anti-DNAM-1 agonist antibody LY3435151,nci_alias,NCI_DD_INV,,antidnam1agonistantibodyly3435151
,LY 3435151,nci_alias,NCI_DD_INV,,ly3435151
,LY-3435151,nci_alias,NCI_DD_INV,,ly3435151
,anti-CD40 agonistic monoclonal antibody LNF1901,investigational_name,NCI_DD_INV,,anticd40agonisticmonoclonalantibodylnf1901
,LNF1901,nci_alias,NCI_DD_INV,,lnf1901
,LNF-1901,nci_alias,NCI_DD_INV,,lnf1901
,LNF 1901,nci_alias,NCI_DD_INV,,lnf1901
,anti-CD40 monoclonal antibody LNF1901,nci_alias,NCI_DD_INV,,anticd40monoclonalantibodylnf1901
,anti-CD40 agonist monoclonal antibody LNF1901,nci_alias,NCI_DD_INV,,anticd40agonistmonoclonalantibodylnf1901
,anti-claudin 18.2 antibody-drug conjugate LM-302,investigational_name,NCI_DD_INV,,anticlaudin182antibodydrugconjugatelm302
,LM-302,nci_alias,NCI_DD_INV,,lm302
,LM302,nci_alias,NCI_DD_INV,,lm302
,LM 302,nci_alias,NCI_DD_INV,,lm302
,anti-claudin 18.2 ADC LM-302,nci_alias,NCI_DD_INV,,anticlaudin182adclm302
,anti-CLDN18.2 ADC LM-302,nci_alias,NCI_DD_INV,,anticldn182adclm302
,anti-claudin18.2 monoclonal antibody LM-102,investigational_name,NCI_DD_INV,,anticlaudin182monoclonalantibodylm102
,anti-CLDN18.2 monoclonal antibody LM-102,nci_alias,NCI_DD_INV,,anticldn182monoclonalantibodylm102
,LM 102,nci_alias,NCI_DD_INV,,lm102
,LM-102,nci_alias,NCI_DD_INV,,lm102
,LM102,nci_alias,NCI_DD_INV,,lm102
,anti-CLDN18.2 CAR T cells LY011,investigational_name,NCI_DD_INV,,anticldn182cartcellsly011
,LY011,nci_alias,NCI_DD_INV,,ly011
,LY 011,nci_alias,NCI_DD_INV,,ly011
,LY-011,nci_alias,NCI_DD_INV,,ly011
,anti-CLDN18.2 OX40-CAR T cells LY011,nci_alias,NCI_DD_INV,,anticldn182ox40cartcellsly011
,anti-CLL1/anti-CD33 CAR-T cells LCAR-AMDR,investigational_name,NCI_DD_INV,,anticll1anticd33cartcellslcaramdr
,LCAR-AMDR,nci_alias,NCI_DD_INV,,lcaramdr
,anti-CLL1/CD33 CAR T cells LCAR-AMDR,nci_alias,NCI_DD_INV,,anticll1cd33cartcellslcaramdr
,CLL-1/CD33-targeted CAR T cells LCAR-AMDR,nci_alias,NCI_DD_INV,,cll1cd33targetedcartcellslcaramdr
,anti-FRalpha/exatecan ADC LY4170156,investigational_name,NCI_DD_INV,,antifralphaexatecanadcly4170156
,ADC LY4170156,nci_alias,NCI_DD_INV,,adcly4170156
,anti-FRa ADC LY4170156,nci_alias,NCI_DD_INV,,antifraadcly4170156
,antibody-drug conjugate LY4170156,nci_alias,NCI_DD_INV,,antibodydrugconjugately4170156
,LY 4170156,nci_alias,NCI_DD_INV,,ly4170156
,LY4170156,nci_alias,NCI_DD_INV,,ly4170156
,LY-4170156,nci_alias,NCI_DD_INV,,ly4170156
,anti-galectin-9 monoclonal antibody LYT-200,investigational_name,NCI_DD_INV,,antigalectin9monoclonalantibodylyt200
,anti-Gal-9 monoclonal antibody LYT-200,nci_alias,NCI_DD_INV,,antigal9monoclonalantibodylyt200
,LYT 200,nci_alias,NCI_DD_INV,,lyt200
,LYT200,nci_alias,NCI_DD_INV,,lyt200
,LYT-200,nci_alias,NCI_DD_INV,,lyt200
,anti-HIV-1 lentiviral vector-expressing sh5/C46 Cal-1,investigational_name,NCI_DD_INV,,antihiv1lentiviralvectorexpressingsh5c46cal1
,LVsh5/C46,nci_alias,NCI_DD_INV,,lvsh5c46
,Cal-1,nci_alias,NCI_DD_INV,,cal1
,anti-HIV-1 lentiviral vector sh5/C46,nci_alias,NCI_DD_INV,,antihiv1lentiviralvectorsh5c46
,anti-HIV-1 LVsh5/C46,nci_alias,NCI_DD_INV,,antihiv1lvsh5c46
,Cal-1 vector,nci_alias,NCI_DD_INV,,cal1vector
,LVsh5/C46 vector,nci_alias,NCI_DD_INV,,lvsh5c46vector
,anti-HIV-1 LV-expressing sh5/C46 Cal-1,nci_alias,NCI_DD_INV,,antihiv1lvexpressingsh5c46cal1
,anti-ILT4/anti-PD-L1 bispecific antibody SPX-303,investigational_name,NCI_DD_INV,,antiilt4antipdl1bispecificantibodyspx303
,SPX-303,nci_alias,NCI_DD_INV,,spx303
,SPX303,nci_alias,NCI_DD_INV,,spx303
,SPX 303,nci_alias,NCI_DD_INV,,spx303
,anti-LILRB2/PD-L1 bispecific antibody SPX-303,nci_alias,NCI_DD_INV,,antililrb2pdl1bispecificantibodyspx303
,anti-LILRB2/anti-PD-L1 bispecific antibody SPX-303,nci_alias,NCI_DD_INV,,antililrb2antipdl1bispecificantibodyspx303
,anti-PD-L1/anti-LILRB2 bispecific antibody SPX-303,nci_alias,NCI_DD_INV,,antipdl1antililrb2bispecificantibodyspx303
,LILRB2 x PD-L1 bispecific antibody SPX-303,nci_alias,NCI_DD_INV,,lilrb2xpdl1bispecificantibodyspx303
,anti-ILT4/PD-L1 bispecific antibody SPX-303,nci_alias,NCI_DD_INV,,antiilt4pdl1bispecificantibodyspx303
,anti-LAG-3 monoclonal antibody LAG525,investigational_name,NCI_DD_INV,,antilag3monoclonalantibodylag525
,LAG525,nci_alias,NCI_DD_INV,,lag525
,anti-LAG-3 monoclonal antibody LBL-007,investigational_name,NCI_DD_INV,,antilag3monoclonalantibodylbl007
,LBL-007,nci_alias,NCI_DD_INV,,lbl007
,LBL 007,nci_alias,NCI_DD_INV,,lbl007
,LBL007,nci_alias,NCI_DD_INV,,lbl007
,anti-LAG3 monoclonal antibody LBL-007,nci_alias,NCI_DD_INV,,antilag3monoclonalantibodylbl007
,anti-LAG-3/TIGIT bispecific antibody ZGGS15,investigational_name,NCI_DD_INV,,antilag3tigitbispecificantibodyzggs15
,ZG GS15,nci_alias,NCI_DD_INV,,zggs15
,ZGGS15,nci_alias,NCI_DD_INV,,zggs15
,ZG-GS15,nci_alias,NCI_DD_INV,,zggs15
,anti-LAG-3/anti-TIGIT bispecific antibody ZGGS15,nci_alias,NCI_DD_INV,,antilag3antitigitbispecificantibodyzggs15
,anti-LAG-3 x anti-TIGIT bispecific antibody ZGGS15,nci_alias,NCI_DD_INV,,antilag3xantitigitbispecificantibodyzggs15
,LAG-3 x TIGIT bispecific antibody ZGGS15,nci_alias,NCI_DD_INV,,lag3xtigitbispecificantibodyzggs15
,anti-mesothelin-Pseudomonas exotoxin 24 cytolytic fusion protein LMB-100,investigational_name,NCI_DD_INV,,antimesothelinpseudomonasexotoxin24cytolyticfusionproteinlmb100
,RG7787,nci_alias,NCI_DD_INV,,rg7787
,RG-7787,nci_alias,NCI_DD_INV,,rg7787
,RO 6927005,nci_alias,NCI_DD_INV,,ro6927005
,RO6927005,nci_alias,NCI_DD_INV,,ro6927005
,anti-MSLN-PE24 cFP LMB-100,nci_alias,NCI_DD_INV,,antimslnpe24cfplmb100
,LMB-100,nci_alias,NCI_DD_INV,,lmb100
,RG 7787,nci_alias,NCI_DD_INV,,rg7787
,1841500-93-3,nci_alias,NCI_DD_INV,,1841500933
,anti-MUC16/anti-CD3 bispecific antibody LBL-033,investigational_name,NCI_DD_INV,,antimuc16anticd3bispecificantibodylbl033
,LBL-033,nci_alias,NCI_DD_INV,,lbl033
,LBL033,nci_alias,NCI_DD_INV,,lbl033
,LBL 033,nci_alias,NCI_DD_INV,,lbl033
,anti-MUC16/CD3 bispecific antibody LBL-033,nci_alias,NCI_DD_INV,,antimuc16cd3bispecificantibodylbl033
,T-cell engager LBL-033,nci_alias,NCI_DD_INV,,tcellengagerlbl033
,anti-nectin-4 antibody-drug conjugate LY4052031,investigational_name,NCI_DD_INV,,antinectin4antibodydrugconjugately4052031
,anti-nectin-4 ADC LY4052031,nci_alias,NCI_DD_INV,,antinectin4adcly4052031
,anti-nectin-4/LSN3889710 ADC LY4052031,nci_alias,NCI_DD_INV,,antinectin4lsn3889710adcly4052031
,anti-nectin-4/LSN3889710 antibody-drug conjugate LY4052031,nci_alias,NCI_DD_INV,,antinectin4lsn3889710antibodydrugconjugately4052031
,LY 4052031,nci_alias,NCI_DD_INV,,ly4052031
,LY-4052031,nci_alias,NCI_DD_INV,,ly4052031
,LY4052031,nci_alias,NCI_DD_INV,,ly4052031
,anti-PD-1 monoclonal antibody LVGN3616,investigational_name,NCI_DD_INV,,antipd1monoclonalantibodylvgn3616
,LVGN 3616,nci_alias,NCI_DD_INV,,lvgn3616
,LVGN-3616,nci_alias,NCI_DD_INV,,lvgn3616
,anti-PD-1 monoclonal antibody LZM009,investigational_name,NCI_DD_INV,,antipd1monoclonalantibodylzm009
,LZM009,nci_alias,NCI_DD_INV,,lzm009
,LZM 009,nci_alias,NCI_DD_INV,,lzm009
,LZM-009,nci_alias,NCI_DD_INV,,lzm009
,anti-PD-1/anti-TIM-3 bispecific antibody LB1410,investigational_name,NCI_DD_INV,,antipd1antitim3bispecificantibodylb1410
,LB1410,nci_alias,NCI_DD_INV,,lb1410
,LB 1410,nci_alias,NCI_DD_INV,,lb1410
,LB-1410,nci_alias,NCI_DD_INV,,lb1410
,anti-PD-1/TIM-3 bispecific antibody LB1410,nci_alias,NCI_DD_INV,,antipd1tim3bispecificantibodylb1410
,PD-1 x TIM-3 bispecific antibody LB1410,nci_alias,NCI_DD_INV,,pd1xtim3bispecificantibodylb1410
,anti-PD-L1 monoclonal antibody LP002,investigational_name,NCI_DD_INV,,antipdl1monoclonalantibodylp002
,LP002,nci_alias,NCI_DD_INV,,lp002
,LP 002,nci_alias,NCI_DD_INV,,lp002
,LP-002,nci_alias,NCI_DD_INV,,lp002
,anti-PD-L1/4-1BB bispecific antibody LBL-024,investigational_name,NCI_DD_INV,,antipdl141bbbispecificantibodylbl024
,anti-4-1BB/PD-L1 bispecific antibody LBL-024,nci_alias,NCI_DD_INV,,anti41bbpdl1bispecificantibodylbl024
,anti-PD-L1/anti-4-1BB bispecific antibody LBL-024,nci_alias,NCI_DD_INV,,antipdl1anti41bbbispecificantibodylbl024
,anti-PD-L1/anti-CD137 bispecific antibody LBL-024,nci_alias,NCI_DD_INV,,antipdl1anticd137bispecificantibodylbl024
,LBL 024,nci_alias,NCI_DD_INV,,lbl024
,LBL-024,nci_alias,NCI_DD_INV,,lbl024
,LBL024,nci_alias,NCI_DD_INV,,lbl024
,PD-L1 x 4-1BB bispecific antibody LBL-024,nci_alias,NCI_DD_INV,,pdl1x41bbbispecificantibodylbl024
,anti-PD-L1/anti-CD47 bispecific monoclonal antibody LB101,investigational_name,NCI_DD_INV,,antipdl1anticd47bispecificmonoclonalantibodylb101
,LB101,nci_alias,NCI_DD_INV,,lb101
,LB 101,nci_alias,NCI_DD_INV,,lb101
,LB-101,nci_alias,NCI_DD_INV,,lb101
,anti-PD-L1/Anti-CD47 bispecific antibody LB101,nci_alias,NCI_DD_INV,,antipdl1anticd47bispecificantibodylb101
,anti-PDL1/CD47 bispecific monoclonal antibody LB101,nci_alias,NCI_DD_INV,,antipdl1cd47bispecificmonoclonalantibodylb101
,anti-CD47/anti-PD-L1 bispecific antibody LB101,nci_alias,NCI_DD_INV,,anticd47antipdl1bispecificantibodylb101
,PD-L1 x CD47 bispecific antibody LB101,nci_alias,NCI_DD_INV,,pdl1xcd47bispecificantibodylb101
,anti-PD-L1/CD47 bispecific antibody LB101,nci_alias,NCI_DD_INV,,antipdl1cd47bispecificantibodylb101
